product_name,price,ratings,features,pagenum,originalprice,Discount,Review
Kechaoda A27,₹899,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) QVGA Display0MP | 0MP Front Camera800 mAh BatteryNA Processor3 Months Company Warranty,11,"₹1,499",40% off,"16,259 Ratings & 869 Reviews"
"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)","₹19,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,11,"₹33,999",41% off,"73,136 Ratings & 4,305 Reviews"
"IQOO Z10 Lite 5G (Cyber Green, 256 GB)","₹16,228",4.3,8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,11,"₹16,999",4% off,"2,429 Ratings & 114 Reviews"
"Samsung Galaxy A55 5G (Awesome Navy, 128 GB)","₹27,580",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatterySamsung Exynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,11,"₹42,999",35% off,"6,918 Ratings & 419 Reviews"
"realme C61 (Safari Green, 128 GB)","₹8,199",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,11,"₹10,999",25% off,"21,979 Ratings & 793 Reviews"
"Ai+ Nova 5G (Sparkle Red, 128 GB)","₹8,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,11,"₹10,999",18% off,"25,287 Ratings & 1,590 Reviews"
"Nothing Phone (3a) Pro (Grey, 256 GB)","₹33,999",4.5,12 GB RAM | 256 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,11,"₹36,999",8% off,"8,004 Ratings & 482 Reviews"
"Samsung M06 5G (Blazing Black, 128 GB)","₹10,621",4.1,4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11,"₹13,999",24% off,"1,082 Ratings & 66 Reviews"
MOTOROLA A10V DS Keypad Phone with Voice Feature|800 mAh Battery|Wireless FM Recording,"₹1,122",4,4 MB RAM | 32 MB ROM | Expandable Upto 64 GB4.57 cm (1.8 inch) Display800 mAh Battery2 Years Domestic Replacement Warranty,11,"₹1,549",27% off,"10,034 Ratings & 646 Reviews"
"MOTOROLA g67 power 5G (Pantone Curacao Blue, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera7000 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹18,999",15% off,"8,022 Ratings & 446 Reviews"
"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹25,999",11% off,"1,23,143 Ratings & 6,345 Reviews"
"MOTOROLA G86 Power 5G (Pantone Golden Cypress, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Super HD Display50MP + 8MP | 32MP Front Camera6720 mAh BatteryDimensity 7400 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹19,999",10% off,"29,362 Ratings & 1,881 Reviews"
"IQOO Z10 5G (Stellar Black, 256 GB)","₹25,800",4.4,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7300 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹27,999",7% off,"5,331 Ratings & 258 Reviews"
"realme C61 (Marble Black, 64 GB)","₹7,249",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,11,"₹8,999",19% off,"44,186 Ratings & 1,448 Reviews"
"MOTOROLA G96 5G (Pantone Ashleigh Blue, 256 GB)","₹18,999",4.4,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹22,999",17% off,"87,695 Ratings & 4,418 Reviews"
Samsung Guru Music 2 (SM-B310E),₹857,,4 MB RAM | 10 GB ROM4.83 cm (1.9 inch) Display800 mAh Battery0,11,"₹1,299",34% off,
"Acer Super ZX 5G (Carbon Black, 128 GB)","₹10,699",3.9,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display64MP Rear Camera5000 mAh Battery1 Year Manufacturer,11,"₹21,999",51% off,61 Ratings & 5 Reviews
"Samsung M06 5G (Blazing Black, 128 GB)","₹12,249",4.1,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11,"₹15,499",20% off,831 Ratings & 61 Reviews
Samsung SM-B310 EZBAPKS,₹898,3.1,100 MB RAM | 100 MB ROM | Expandable Upto 100 MB4.57 cm (1.8 inch) VGA Display0MP | 0MP Front Camera800 mAh BatteryNA ProcessorNo Warranty,11,"₹1,899",52% off,"1,176 Ratings & 71 Reviews"
"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 128 GB)","₹20,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,11,"₹24,999",16% off,"1,23,143 Ratings & 6,345 Reviews"
"POCO C71 (Desert Gold, 64 GB)","₹7,799",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",11,"₹8,999",13% off,"57,971 Ratings & 2,557 Reviews"
"Ai+ Pulse (Black, 128 GB)","₹7,499",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,11,"₹9,999",25% off,"6,922 Ratings & 406 Reviews"
"Ai+ Pulse (Purple, 128 GB)","₹7,499",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,12,"₹9,999",25% off,"6,922 Ratings & 406 Reviews"
"POCO M7 5G (Satin Black, 128 GB)","₹10,799",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,12,"₹12,999",16% off,"75,020 Ratings & 3,468 Reviews"
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"Ai+ Pulse (Black, 64 GB)","₹6,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,12,"₹7,999",12% off,"44,538 Ratings & 2,650 Reviews"
"POCO C85 5G (Mystic Purple, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.53 cm (6.9 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Lithium-Ion Polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,12,"₹15,499",22% off,250 Ratings & 12 Reviews
"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹14,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) Display50MP AI Dual Camera7000 mAh BatterySnapdragon 6s Gen 3 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,12,"₹17,999",16% off,"3,988 Ratings & 230 Reviews"
"Samsung Galaxy F36 5G (Red, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12,"₹22,999",21% off,"9,496 Ratings & 562 Reviews"
"vivo T4 Pro 5G (Blaze Gold, 128 GB)","₹27,999",4.5,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹32,999",15% off,"15,511 Ratings & 997 Reviews"
"vivo T4 Pro 5G (Nitro Blue, 256 GB)","₹29,999",4.5,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹34,999",14% off,"15,511 Ratings & 997 Reviews"
"vivo T4 Pro 5G (Nitro Blue, 128 GB)","₹27,999",4.5,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹32,999",15% off,"15,511 Ratings & 997 Reviews"
"vivo T4 Pro 5G (Blaze Gold, 256 GB)","₹31,999",4.5,12 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹36,999",13% off,"3,988 Ratings & 277 Reviews"
"vivo T4 Pro 5G (Blaze Gold, 256 GB)","₹29,999",4.5,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹34,999",14% off,"15,511 Ratings & 997 Reviews"
LAVA A1 Josh BOL,₹957,4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0MP | 0MP Front Camera1000 mAh BatteryMtk Processor1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,12,"₹1,499",36% off,"23,569 Ratings & 1,042 Reviews"
MOTOROLA Moto A300,"₹1,329",4.1,4 MB RAM | 32 MB ROM | Expandable Upto 64 GB5.08 cm (2 inch) HVGA Display1.3MP + 0MP | 0MP Front Camera1000 mAh BatteryMtk Processor2 Years Domestic Replacement Warranty,12,"₹1,699",21% off,769 Ratings & 37 Reviews
"vivo X200T (Seaside Lilac, 256 GB)","₹59,999",4.7,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera6200 mAh BatteryDimensity 9400+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,12,"₹79,999",25% off,344 Ratings & 73 Reviews
"vivo X200T (Seaside Lilac, 512 GB)","₹69,999",4.7,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera6200 mAh BatteryDimensity 9400+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,12,"₹87,999",20% off,344 Ratings & 73 Reviews
"vivo X200T (Stellar Black, 256 GB)","₹59,999",4.7,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera6200 mAh BatteryDimensity 9400+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,12,"₹79,999",25% off,344 Ratings & 73 Reviews
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNO Processor3 Months Company Warranty,12,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"IQOO Z10 5G (Stellar Black / Black, 256 GB)","₹24,513",4.4,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7300 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,12,"₹27,999",12% off,"5,331 Ratings & 258 Reviews"
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 256 GB)","₹47,999",4.6,8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12,"₹79,999",40% off,"54,305 Ratings & 3,030 Reviews"
Kechaoda A27,₹899,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) FWVGA Display0MP | 0MP Front Camera800 mAh Batteryprocessor speed 400MHZ Processor3 Months Company Warranty,12,"₹1,499",40% off,"16,259 Ratings & 869 Reviews"
Kechaoda A27,₹899,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) FWVGA+ Display800 mAh Battery3 Months Company Warranty,12,"₹1,499",40% off,"16,259 Ratings & 869 Reviews"
"Ai+ Pulse (Green, 128 GB)","₹7,499",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,12,"₹9,999",25% off,"6,922 Ratings & 406 Reviews"
"realme C71 (Obsidian Black, 64 GB)","₹8,477",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12,"₹8,999",5% off,"1,031 Ratings & 35 Reviews"
MOTOROLA A10V DS Keypad Phone with Voice Feature|800 mAh Battery|Wireless FM Recording,"₹1,122",4,4 MB RAM | 32 MB ROM | Expandable Upto 64 GB4.57 cm (1.8 inch) Display800 mAh Battery2 Years Domestic Replacement Warranty,13,"₹1,549",27% off,"10,034 Ratings & 646 Reviews"
"REDMI 15 5G (Midnight Black, 256 GB)","₹17,885",4.3,8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,13,"₹19,999",10% off,"3,067 Ratings & 154 Reviews"
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,13,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"realme C71 (Obsidian Black, 64 GB)","₹8,477",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,13,"₹8,999",5% off,"1,031 Ratings & 35 Reviews"
leysky hotline A26 Mini Magic Voice Phone,₹799,3.7,16 MB RAM | 16 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) NA Display800 mAh BatteryMediatek Processor3 months warranty,13,"₹1,299",38% off,7 Ratings & 1 Reviews
"IQOO Z10 5G (Stellar Black, 256 GB)","₹25,800",4.4,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7300 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,13,"₹27,999",7% off,"5,331 Ratings & 258 Reviews"
"POCO M7 Plus 5G (Aqua Blue, 128 GB)","₹12,999",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh BatterySnapdragon 6s Gen 3 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13,"₹15,999",18% off,"1,767 Ratings & 120 Reviews"
Samsung SM-B310 EZBAPKS,₹898,3.1,100 MB RAM | 100 MB ROM | Expandable Upto 100 MB4.57 cm (1.8 inch) VGA Display0MP | 0MP Front Camera800 mAh BatteryNA ProcessorNo Warranty,13,"₹1,899",52% off,"1,176 Ratings & 71 Reviews"
Samsung Guru 1200,₹816,3,4 MB RAM | 10 MB ROM3.86 cm (1.52 inch) Display800 mAh BatteryNA,13,"₹1,899",57% off,"12,287 Ratings & 842 Reviews"
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 128 GB)","₹22,999",4.5,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 2MP | 16MP Front Camera7000 mAh BatterySnapdragon 6 Gen 4 Processor80W SUPERVOOC Charger1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,13,,,"79,451 Ratings & 4,669 Reviews"
Samsung Guru 1200,₹807,3,4 MB RAM | 10 MB ROM3.86 cm (1.52 inch) Display800 mAh BatteryNo Warranty,13,"₹1,854",56% off,"12,287 Ratings & 842 Reviews"
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNO Processor3 Months Company Warranty,13,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)","₹42,999",4.6,8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,13,"₹74,999",42% off,"54,305 Ratings & 3,030 Reviews"
Kechaoda A27,₹899,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) NA Display0.5MP | 0MP Front Camera800 mAh BatteryNA Processor3 Months Company Warranty,13,"₹1,499",40% off,"16,259 Ratings & 869 Reviews"
Samsung 1200,₹726,3.1,32 MB RAM | 32 MB ROM3.81 cm (1.5 inch) Display800 mAh BatteryNO WARRANTY,13,"₹1,699",57% off,"5,852 Ratings & 389 Reviews"
MOTOROLA Moto A100,"₹1,049",4.2,36 MB RAM | 36 MB ROM | Expandable Upto 0 MB3.66 cm (1.44 inch) HQVGA Display0MP | 0MP Front Camera800 mAh BatteryMtk Processor2 Years Domestic Replacement Warranty,13,"₹1,499",30% off,38 Ratings & 3 Reviews
"Ai+ Pulse (Pink, 128 GB)","₹7,499",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,13,"₹9,999",25% off,"6,922 Ratings & 406 Reviews"
Kechaoda A27,₹899,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) FWVGA+ Display800 mAh Battery3 Months Company Warranty,13,"₹1,499",40% off,"16,259 Ratings & 869 Reviews"
"Ai+ Nova 5G (Black, 128 GB)","₹8,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,13,"₹10,999",18% off,"25,287 Ratings & 1,590 Reviews"
"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 256 GB)","₹47,999",4.6,8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,13,"₹79,999",40% off,"54,305 Ratings & 3,030 Reviews"
"vivo X200T (Stellar Black, 512 GB)","₹69,999",4.7,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera6200 mAh BatteryDimensity 9400+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,13,"₹87,999",20% off,344 Ratings & 73 Reviews
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0.5MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,13,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"POCO M8 (Carbon Black, 256 GB)","₹20,999",4.6,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.2 cm (6.77 inch) Full HD+ Display50MP Rear Camera | 20MP Front Camera5520 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13,"₹24,999",16% off,731 Ratings & 61 Reviews
"REDMI A4 (Starry Black, 128 GB)","₹10,569",4.3,4 GB RAM | 128 GB ROM17.48 cm (6.88 inch) Display50MP Rear Camera5160 mAh Battery1 Year,13,"₹11,999",11% off,"14,848 Ratings & 618 Reviews"
Kechaoda K9,"₹1,198",4.1,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery3 Months Company Warranty,14,"₹1,499",20% off,"3,746 Ratings & 305 Reviews"
"POCO M8 (Carbon Black, 256 GB)","₹20,999",4.6,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.2 cm (6.77 inch) Full HD+ Display50MP Rear Camera | 20MP Front Camera5520 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,14,"₹24,999",16% off,731 Ratings & 61 Reviews
"REDMI A4 (Starry Black, 128 GB)","₹10,569",4.3,4 GB RAM | 128 GB ROM17.48 cm (6.88 inch) Display50MP Rear Camera5160 mAh Battery1 Year,14,"₹11,999",11% off,"14,848 Ratings & 618 Reviews"
